roundId,aSeed,bSeed,aName,bName,bScore,aScore,fileName,date,weapon,category,gender
8,4,5,Rowena Newcombe,Shayne Pay,11,15,20051127OE,20051127,Epee,Open,
4,3,2,Stuart Marshall,Rowan Beckworth,15,8,20051127OE,20051127,Epee,Open,
4,2,3,Rowan Beckworth,Stuart Marshall,8,15,20051127OE,20051127,Epee,Open,
8,3,6,Tim Ide,Stuart Marshall,15,10,20051127OE,20051127,Epee,Open,
8,6,3,Stuart Marshall,Tim Ide,10,15,20051127OE,20051127,Epee,Open,
8,7,2,Matilda Menz,Rowan Beckworth,15,10,20051127OE,20051127,Epee,Open,
8,2,7,Rowan Beckworth,Matilda Menz,10,15,20051127OE,20051127,Epee,Open,
16,7,10,Matilda Menz,Paul Bachman,9,15,20051127OE,20051127,Epee,Open,
16,10,7,Paul Bachman,Matilda Menz,15,9,20051127OE,20051127,Epee,Open,
2,1,2,Luke Edwards,Joel Dignam,8,15,20060226IF,20060226,Foil,Intermediate,
2,2,1,Joel Dignam,Luke Edwards,15,8,20060226IF,20060226,Foil,Intermediate,
4,1,4,Luke Edwards,Tim Benveniste,7,15,20060226IF,20060226,Foil,Intermediate,
4,4,1,Tim Benveniste,Luke Edwards,15,7,20060226IF,20060226,Foil,Intermediate,
4,3,2,Steve McClure,Joel Dignam,14,5,20060226IF,20060226,Foil,Intermediate,
4,2,3,Joel Dignam,Steve McClure,5,14,20060226IF,20060226,Foil,Intermediate,
2,1,2,Michael Hoeller,Stuart Marshall,15,6,20060226OF,20060226,Foil,Open,
2,2,1,Stuart Marshall,Michael Hoeller,6,15,20060226OF,20060226,Foil,Open,
4,1,4,Lance Holden,Michael Hoeller,15,14,20060226OF,20060226,Foil,Open,
4,4,1,Michael Hoeller,Lance Holden,14,15,20060226OF,20060226,Foil,Open,
8,5,4,Steve McClure,Michael Hoeller,15,13,20060226OF,20060226,Foil,Open,
8,4,5,Michael Hoeller,Steve McClure,13,15,20060226OF,20060226,Foil,Open,
4,3,2,Stuart Marshall,Luke Edwards,14,15,20060226OF,20060226,Foil,Open,
4,2,3,Luke Edwards,Stuart Marshall,15,14,20060226OF,20060226,Foil,Open,
8,3,6,Stuart Marshall,Joel Dignam,6,15,20060226OF,20060226,Foil,Open,
8,6,3,Joel Dignam,Stuart Marshall,15,6,20060226OF,20060226,Foil,Open,
8,7,2,Lise Jensen,Luke Edwards,15,10,20060226OF,20060226,Foil,Open,
8,2,7,Luke Edwards,Lise Jensen,10,15,20060226OF,20060226,Foil,Open,
2,1,2,Luke Edwards,Bruce Dawson,15,9,20060318OME,20060318,Epee,Open,Mens
2,2,1,Bruce Dawson,Luke Edwards,9,15,20060318OME,20060318,Epee,Open,Mens
4,1,4,Luke Edwards,Rowena Newcombe,15,11,20060318OME,20060318,Epee,Open,Mens
4,4,1,Rowena Newcombe,Luke Edwards,11,15,20060318OME,20060318,Epee,Open,Mens
8,1,8,Luke Edwards,Rowan,11,15,20060318OME,20060318,Epee,Open,Mens
8,8,1,Rowan,Luke Edwards,15,11,20060318OME,20060318,Epee,Open,Mens
16,9,8,Rowan Beckworth,Paul Bachman,15,9,20060318OME,20060318,Epee,Open,Mens
16,8,9,Paul Bachman,Rowan Beckworth,9,15,20060318OME,20060318,Epee,Open,Mens
8,5,4,Rowena Newcombe,David Brautigan,9,15,20060318OME,20060318,Epee,Open,Mens
8,4,5,David Brautigan,Rowena Newcombe,15,9,20060318OME,20060318,Epee,Open,Mens
4,3,2,Bruce Dawson,Seri Wilson,12,15,20060318OME,20060318,Epee,Open,Mens
4,2,3,Seri Wilson,Bruce Dawson,15,12,20060318OME,20060318,Epee,Open,Mens
8,3,6,Bruce Dawson,Tim Ide,12,15,20060318OME,20060318,Epee,Open,Mens
8,6,3,Tim Ide,Bruce Dawson,15,12,20060318OME,20060318,Epee,Open,Mens
16,11,6,Ursula Menz,Tim Ide,15,9,20060318OME,20060318,Epee,Open,Mens
16,6,11,Tim Ide,Ursula Menz,9,15,20060318OME,20060318,Epee,Open,Mens
8,7,2,Seri Wilson,Stuart Marshall,13,15,20060318OME,20060318,Epee,Open,Mens
8,2,7,Stuart Marshall,Seri Wilson,15,13,20060318OME,20060318,Epee,Open,Mens
16,7,10,Shayne Pay,Seri Wilson,15,12,20060318OME,20060318,Epee,Open,Mens
16,10,7,Seri Wilson,Shayne Pay,12,15,20060318OME,20060318,Epee,Open,Mens
2,1,2,Rowena Newcombe,Ursula Menz,8,15,20060318OWE,20060318,Epee,Open,Womens
2,2,1,Ursula Menz,Rowena Newcombe,15,8,20060318OWE,20060318,Epee,Open,Womens
4,3,2,Merdith Coleman,Ursula Menz,15,9,20060318OWE,20060318,Epee,Open,Womens
4,2,3,Ursula Menz,Merdith Coleman,9,15,20060318OWE,20060318,Epee,Open,Womens
2,1,2,Marian Moldenhauer,Luke Edwards,9,15,20060409OMF,20060409,Foil,Open,Mens
2,2,1,Luke Edwards,Marian Moldenhauer,15,9,20060409OMF,20060409,Foil,Open,Mens
4,1,4,Marian Moldenhauer,Michael Hoeller,4,15,20060409OMF,20060409,Foil,Open,Mens
4,4,1,Michael Hoeller,Marian Moldenhauer,15,4,20060409OMF,20060409,Foil,Open,Mens
8,1,8,Marian Moldenhauer,Michael Winnick,6,15,20060409OMF,20060409,Foil,Open,Mens
8,8,1,Michael Winnick,Marian Moldenhauer,15,6,20060409OMF,20060409,Foil,Open,Mens
16,9,8,Michael Winnick,Steve McClure,10,15,20060409OMF,20060409,Foil,Open,Mens
16,8,9,Steve McClure,Michael Winnick,15,10,20060409OMF,20060409,Foil,Open,Mens
8,5,4,Stuart Marshall,Michael Hoeller,15,7,20060409OMF,20060409,Foil,Open,Mens
8,4,5,Michael Hoeller,Stuart Marshall,7,15,20060409OMF,20060409,Foil,Open,Mens
4,3,2,Luke Edwards,Beecher Carter,8,15,20060409OMF,20060409,Foil,Open,Mens
4,2,3,Beecher Carter,Luke Edwards,15,8,20060409OMF,20060409,Foil,Open,Mens
8,3,6,Chris Carter,Luke Edwards,15,10,20060409OMF,20060409,Foil,Open,Mens
8,6,3,Luke Edwards,Chris Carter,10,15,20060409OMF,20060409,Foil,Open,Mens
16,11,6,Lise Jensen,Luke Edwards,15,11,20060409OMF,20060409,Foil,Open,Mens
16,6,11,Luke Edwards,Lise Jensen,11,15,20060409OMF,20060409,Foil,Open,Mens
8,7,2,Damien Warman,Beecher Carter,15,12,20060409OMF,20060409,Foil,Open,Mens
8,2,7,Beecher Carter,Damien Warman,12,15,20060409OMF,20060409,Foil,Open,Mens
16,7,10,Damien Warman,Alex Lovell,13,15,20060409OMF,20060409,Foil,Open,Mens
16,10,7,Alex Lovell,Damien Warman,15,13,20060409OMF,20060409,Foil,Open,Mens
2,1,2,Damien Warman,Luke Edwards,12,15,20060409OS,20060409,Sabre,Open,
2,2,1,Luke Edwards,Damien Warman,15,12,20060409OS,20060409,Sabre,Open,
4,1,4,Damien Warman,Stuart Marshall,9,15,20060409OS,20060409,Sabre,Open,
4,4,1,Stuart Marshall,Damien Warman,15,9,20060409OS,20060409,Sabre,Open,
8,5,4,Stuart Marshall,Meredith Coleman,4,15,20060409OS,20060409,Sabre,Open,
8,4,5,Meredith Coleman,Stuart Marshall,15,4,20060409OS,20060409,Sabre,Open,
4,3,2,Michael Winnick,Luke Edwards,15,8,20060409OS,20060409,Sabre,Open,
4,2,3,Luke Edwards,Michael Winnick,8,15,20060409OS,20060409,Sabre,Open,
2,1,2,Alena Janovska,Ellie Hawes,7,15,20060409OWF,20060409,Foil,Open,Womens
2,2,1,Ellie Hawes,Alena Janovska,15,7,20060409OWF,20060409,Foil,Open,Womens
4,1,4,Alena Janovska,Lara Tutty,12,15,20060409OWF,20060409,Foil,Open,Womens
4,4,1,Lara Tutty,Alena Janovska,15,12,20060409OWF,20060409,Foil,Open,Womens
8,5,4,Isabel Dayman,Lara Tutty,15,14,20060409OWF,20060409,Foil,Open,Womens
8,4,5,Lara Tutty,Isabel Dayman,14,15,20060409OWF,20060409,Foil,Open,Womens
4,3,2,Lise Jensen,Ellie Hawes,15,5,20060409OWF,20060409,Foil,Open,Womens
4,2,3,Ellie Hawes,Lise Jensen,5,15,20060409OWF,20060409,Foil,Open,Womens
8,3,6,Cailin Wigg,Lise Jensen,15,14,20060409OWF,20060409,Foil,Open,Womens
8,6,3,Lise Jensen,Cailin Wigg,14,15,20060409OWF,20060409,Foil,Open,Womens
8,7,2,Frances Williams,Ellie Hawes,15,12,20060409OWF,20060409,Foil,Open,Womens
8,2,7,Ellie Hawes,Frances Williams,12,15,20060409OWF,20060409,Foil,Open,Womens
2,1,2,Rowan Beckworth,Daniel Duffy,15,10,20060506OE,20060506,Epee,Open,
2,2,1,Daniel Duffy,Rowan Beckworth,10,15,20060506OE,20060506,Epee,Open,
4,1,4,Stuart Marshall,Rowan Beckworth,15,14,20060506OE,20060506,Epee,Open,
4,4,1,Rowan Beckworth,Stuart Marshall,14,15,20060506OE,20060506,Epee,Open,
8,1,8,Stuart Marshall,Paul Bachman,9,15,20060506OE,20060506,Epee,Open,
8,8,1,Paul Bachman,Stuart Marshall,15,9,20060506OE,20060506,Epee,Open,
8,5,4,Rowan Beckworth,David Brautigan,10,15,20060506OE,20060506,Epee,Open,
8,4,5,David Brautigan,Rowan Beckworth,15,10,20060506OE,20060506,Epee,Open,
4,3,2,Daniel Duffy,Shayne Pay,14,15,20060506OE,20060506,Epee,Open,
4,2,3,Shayne Pay,Daniel Duffy,15,14,20060506OE,20060506,Epee,Open,
8,3,6,Bruce Dawson,Daniel Duffy,15,9,20060506OE,20060506,Epee,Open,
8,6,3,Daniel Duffy,Bruce Dawson,9,15,20060506OE,20060506,Epee,Open,
8,7,2,Uschi Menz,Shayne Pay,15,9,20060506OE,20060506,Epee,Open,
8,2,7,Shayne Pay,Uschi Menz,9,15,20060506OE,20060506,Epee,Open,
2,1,2,George McConnell,Marian Moldenhauer,11,15,20060507OF,20060507,Foil,Open,
2,2,1,Marian Moldenhauer,George McConnell,15,11,20060507OF,20060507,Foil,Open,
4,1,4,George McConnell,Damien Warman,7,15,20060507OF,20060507,Foil,Open,
4,4,1,Damien Warman,George McConnell,15,7,20060507OF,20060507,Foil,Open,
8,1,8,George McConnell,Lance Holden,11,15,20060507OF,20060507,Foil,Open,
8,8,1,Lance Holden,George McConnell,15,11,20060507OF,20060507,Foil,Open,
16,9,8,Lance Holden,Tim Benveniste,4,15,20060507OF,20060507,Foil,Open,
16,8,9,Tim Benveniste,Lance Holden,15,4,20060507OF,20060507,Foil,Open,
8,5,4,Damien Warman,Lise Jensen,9,15,20060507OF,20060507,Foil,Open,
8,4,5,Lise Jensen,Damien Warman,15,9,20060507OF,20060507,Foil,Open,
4,3,2,Marian Moldenhauer,Michael Hoeller,2,15,20060507OF,20060507,Foil,Open,
4,2,3,Michael Hoeller,Marian Moldenhauer,15,2,20060507OF,20060507,Foil,Open,
8,3,6,Marian Moldenhauer,Steve McClure,9,15,20060507OF,20060507,Foil,Open,
8,6,3,Steve McClure,Marian Moldenhauer,15,9,20060507OF,20060507,Foil,Open,
8,7,2,Darren Bassam,Michael Hoeller,15,4,20060507OF,20060507,Foil,Open,
8,2,7,Michael Hoeller,Darren Bassam,4,15,20060507OF,20060507,Foil,Open,
16,7,10,Matt Boughen,Darren Bassam,15,10,20060507OF,20060507,Foil,Open,
16,10,7,Darren Bassam,Matt Boughen,10,15,20060507OF,20060507,Foil,Open,
2,1,2,Stuart Marshall,Russel Hartup,12,15,20060507OS,20060507,Sabre,Open,
2,2,1,Russel Hartup,Stuart Marshall,15,12,20060507OS,20060507,Sabre,Open,
4,1,4,Stuart Marshall,Tim Benveniste,6,15,20060507OS,20060507,Sabre,Open,
4,4,1,Tim Benveniste,Stuart Marshall,15,6,20060507OS,20060507,Sabre,Open,
8,5,4,Tim Benveniste,Meredith Coleman,13,15,20060507OS,20060507,Sabre,Open,
8,4,5,Meredith Coleman,Tim Benveniste,15,13,20060507OS,20060507,Sabre,Open,
4,3,2,Russel Hartup,Damien Warman,12,15,20060507OS,20060507,Sabre,Open,
4,2,3,Damien Warman,Russel Hartup,15,12,20060507OS,20060507,Sabre,Open,
2,1,2,Lindsay Ferkas,Andrew,15,14,20060514NF,20060514,Foil,Novice,
2,2,1,Andrew,Lindsay Ferkas,14,15,20060514NF,20060514,Foil,Novice,
4,1,4,Lindsay Ferkas,Roslyn Douglas,10,15,20060514NF,20060514,Foil,Novice,
4,4,1,Roslyn Douglas,Lindsay Ferkas,15,10,20060514NF,20060514,Foil,Novice,
8,1,8,Lindsay Ferkas,Rehan Qureshi,6,15,20060514NF,20060514,Foil,Novice,
8,8,1,Rehan Qureshi,Lindsay Ferkas,15,6,20060514NF,20060514,Foil,Novice,
16,9,8,Rehan Qureshi,Wagar Yar,14,15,20060514NF,20060514,Foil,Novice,
16,8,9,Wagar Yar,Rehan Qureshi,15,14,20060514NF,20060514,Foil,Novice,
8,5,4,Roslyn Douglas,Bojan Lourk,8,15,20060514NF,20060514,Foil,Novice,
8,4,5,Bojan Lourk,Roslyn Douglas,15,8,20060514NF,20060514,Foil,Novice,
4,3,2,Andrew,Jamie,13,15,20060514NF,20060514,Foil,Novice,
4,2,3,Jamie,Andrew,15,13,20060514NF,20060514,Foil,Novice,
8,3,6,Andrew,Angela,3,15,20060514NF,20060514,Foil,Novice,
8,6,3,Angela,Andrew,15,3,20060514NF,20060514,Foil,Novice,
8,7,2,Jamie,Kit,7,15,20060514NF,20060514,Foil,Novice,
8,2,7,Kit,Jamie,15,7,20060514NF,20060514,Foil,Novice,
16,7,10,Jamie,Joanne,8,15,20060514NF,20060514,Foil,Novice,
16,10,7,Joanne,Jamie,15,8,20060514NF,20060514,Foil,Novice,
2,1,2,Beecher Carter,Joel Dignam,5,10,20060514U15MF,20060514,Foil,U15,Mens
2,2,1,Joel Dignam,Beecher Carter,10,5,20060514U15MF,20060514,Foil,U15,Mens
4,1,4,Beecher Carter,Jon Mackenzie,2,10,20060514U15MF,20060514,Foil,U15,Mens
4,4,1,Jon Mackenzie,Beecher Carter,10,2,20060514U15MF,20060514,Foil,U15,Mens
8,1,8,Beecher Carter,Karl Vatzlavik,1,10,20060514U15MF,20060514,Foil,U15,Mens
8,8,1,Karl Vatzlavik,Beecher Carter,10,1,20060514U15MF,20060514,Foil,U15,Mens
16,9,8,Karl Vatzlavik,Brett Goss,7,10,20060514U15MF,20060514,Foil,U15,Mens
16,8,9,Brett Goss,Karl Vatzlavik,10,7,20060514U15MF,20060514,Foil,U15,Mens
8,5,4,Jordan Yeomans,Jon Mackenzie,10,4,20060514U15MF,20060514,Foil,U15,Mens
8,4,5,Jon Mackenzie,Jordan Yeomans,4,10,20060514U15MF,20060514,Foil,U15,Mens
4,3,2,Joel Dignam,Robin Haughton,2,8,20060514U15MF,20060514,Foil,U15,Mens
4,2,3,Robin Haughton,Joel Dignam,8,2,20060514U15MF,20060514,Foil,U15,Mens
8,3,6,Joel Dignam,Tim Gibson,2,9,20060514U15MF,20060514,Foil,U15,Mens
8,6,3,Tim Gibson,Joel Dignam,9,2,20060514U15MF,20060514,Foil,U15,Mens
8,7,2,Robin Haughton,John Wauchope,5,9,20060514U15MF,20060514,Foil,U15,Mens
8,2,7,John Wauchope,Robin Haughton,9,5,20060514U15MF,20060514,Foil,U15,Mens
2,1,2,Isabel Dayman,Ellie Hawes,13,15,20060514U15WF,20060514,Foil,U15,Womens
2,2,1,Ellie Hawes,Isabel Dayman,15,13,20060514U15WF,20060514,Foil,U15,Womens
4,1,4,Isabel Dayman,Cailin Wigg,13,15,20060514U15WF,20060514,Foil,U15,Womens
4,4,1,Cailin Wigg,Isabel Dayman,15,13,20060514U15WF,20060514,Foil,U15,Womens
4,3,2,Ellie Hawes,Matilda Menz,14,15,20060514U15WF,20060514,Foil,U15,Womens
4,2,3,Matilda Menz,Ellie Hawes,15,14,20060514U15WF,20060514,Foil,U15,Womens
2,1,2,Luke Edwards,Stuart Marshall,10,15,20060514U20E,20060514,Epee,U20,
2,2,1,Stuart Marshall,Luke Edwards,15,10,20060514U20E,20060514,Epee,U20,
4,1,4,Luke Edwards,Sam Blackman,10,15,20060514U20E,20060514,Epee,U20,
4,4,1,Sam Blackman,Luke Edwards,15,10,20060514U20E,20060514,Epee,U20,
8,1,8,Luke Edwards,Beecher Carter,11,15,20060514U20E,20060514,Epee,U20,
8,8,1,Beecher Carter,Luke Edwards,15,11,20060514U20E,20060514,Epee,U20,
8,5,4,Uschi Menz,Sam Blackman,15,13,20060514U20E,20060514,Epee,U20,
8,4,5,Sam Blackman,Uschi Menz,13,15,20060514U20E,20060514,Epee,U20,
4,3,2,Kristian Radford,Stuart Marshall,15,13,20060514U20E,20060514,Epee,U20,
4,2,3,Stuart Marshall,Kristian Radford,13,15,20060514U20E,20060514,Epee,U20,
8,3,6,Kristian Radford,Matilda Menz,7,15,20060514U20E,20060514,Epee,U20,
8,6,3,Matilda Menz,Kristian Radford,15,7,20060514U20E,20060514,Epee,U20,
8,7,2,Seri Wilson,Stuart Marshall,15,13,20060514U20E,20060514,Epee,U20,
8,2,7,Stuart Marshall,Seri Wilson,13,15,20060514U20E,20060514,Epee,U20,
2,1,2,Beecher Carter,Luke Edwards,9,15,20060514U20MF,20060514,Foil,U20,Mens
2,2,1,Luke Edwards,Beecher Carter,15,9,20060514U20MF,20060514,Foil,U20,Mens
4,3,2,Tim Gibson,Luke Edwards,15,4,20060514U20MF,20060514,Foil,U20,Mens
4,2,3,Luke Edwards,Tim Gibson,4,15,20060514U20MF,20060514,Foil,U20,Mens
2,1,2,Seri Wilson,Megan Howard,7,15,20060514U20WF,20060514,Foil,U20,Womens
2,2,1,Megan Howard,Seri Wilson,15,7,20060514U20WF,20060514,Foil,U20,Womens
4,1,4,Seri Wilson,Cailin Wigg,3,15,20060514U20WF,20060514,Foil,U20,Womens
4,4,1,Cailin Wigg,Seri Wilson,15,3,20060514U20WF,20060514,Foil,U20,Womens
8,5,4,Cailin Wigg,Ellie Hawes,5,15,20060514U20WF,20060514,Foil,U20,Womens
8,4,5,Ellie Hawes,Cailin Wigg,15,5,20060514U20WF,20060514,Foil,U20,Womens
4,3,2,Frances Williams,Megan Howard,15,10,20060514U20WF,20060514,Foil,U20,Womens
4,2,3,Megan Howard,Frances Williams,10,15,20060514U20WF,20060514,Foil,U20,Womens
2,1,2,Chris Carter,Kristian Radford,15,7,20060618U17E,20060618,Epee,U17,
2,2,1,Kristian Radford,Chris Carter,7,15,20060618U17E,20060618,Epee,U17,
4,1,4,Chris Carter,Beecher Carter,7,15,20060618U17E,20060618,Epee,U17,
4,4,1,Beecher Carter,Chris Carter,15,7,20060618U17E,20060618,Epee,U17,
4,3,2,Jordan Yeomans,Kristian Radford,15,8,20060618U17E,20060618,Epee,U17,
4,2,3,Kristian Radford,Jordan Yeomans,8,15,20060618U17E,20060618,Epee,U17,
2,1,2,Chris Carter,Beecher Carter,8,15,20060618U17MF,20060618,Foil,U17,Mens
2,2,1,Beecher Carter,Chris Carter,15,8,20060618U17MF,20060618,Foil,U17,Mens
4,1,4,Chris Carter,Dean Zeng,1,15,20060618U17MF,20060618,Foil,U17,Mens
4,4,1,Dean Zeng,Chris Carter,15,1,20060618U17MF,20060618,Foil,U17,Mens
8,1,8,Chris Carter,Jordan Yeomans,3,15,20060618U17MF,20060618,Foil,U17,Mens
8,8,1,Jordan Yeomans,Chris Carter,15,3,20060618U17MF,20060618,Foil,U17,Mens
16,9,8,Mitchel Newcombe,Jordan Yeomans,15,4,20060618U17MF,20060618,Foil,U17,Mens
16,8,9,Jordan Yeomans,Mitchel Newcombe,4,15,20060618U17MF,20060618,Foil,U17,Mens
8,5,4,Tim Gibson,Dean Zeng,15,12,20060618U17MF,20060618,Foil,U17,Mens
8,4,5,Dean Zeng,Tim Gibson,12,15,20060618U17MF,20060618,Foil,U17,Mens
4,3,2,Joel Dignam,Beecher Carter,15,1,20060618U17MF,20060618,Foil,U17,Mens
4,2,3,Beecher Carter,Joel Dignam,1,15,20060618U17MF,20060618,Foil,U17,Mens
8,3,6,Joel Dignam,Harry Marlow,3,15,20060618U17MF,20060618,Foil,U17,Mens
8,6,3,Harry Marlow,Joel Dignam,15,3,20060618U17MF,20060618,Foil,U17,Mens
8,7,2,Robin Haughton,Beecher Carter,15,2,20060618U17MF,20060618,Foil,U17,Mens
8,2,7,Beecher Carter,Robin Haughton,2,15,20060618U17MF,20060618,Foil,U17,Mens
2,1,2,Isabel Dayman,Matilda Menz,13,15,20060618U17WF,20060618,Foil,U17,Womens
2,2,1,Matilda Menz,Isabel Dayman,15,13,20060618U17WF,20060618,Foil,U17,Womens
4,1,4,Isabel Dayman,Frances Williams,6,15,20060618U17WF,20060618,Foil,U17,Womens
4,4,1,Frances Williams,Isabel Dayman,15,6,20060618U17WF,20060618,Foil,U17,Womens
8,5,4,Frances Williams,Cailin Wigg,9,15,20060618U17WF,20060618,Foil,U17,Womens
8,4,5,Cailin Wigg,Frances Williams,15,9,20060618U17WF,20060618,Foil,U17,Womens
4,3,2,Lara Tutty,Matilda Menz,15,12,20060618U17WF,20060618,Foil,U17,Womens
4,2,3,Matilda Menz,Lara Tutty,12,15,20060618U17WF,20060618,Foil,U17,Womens
8,3,6,Lara Tutty,Megan Howard,6,15,20060618U17WF,20060618,Foil,U17,Womens
8,6,3,Megan Howard,Lara Tutty,15,6,20060618U17WF,20060618,Foil,U17,Womens
2,1,2,Tim Benveniste,Steve McClure,12,15,20060722IF,20060722,Foil,Intermediate,
2,2,1,Steve McClure,Tim Benveniste,15,12,20060722IF,20060722,Foil,Intermediate,
4,1,4,Tim Benveniste,Nick Flood,8,15,20060722IF,20060722,Foil,Intermediate,
4,4,1,Nick Flood,Tim Benveniste,15,8,20060722IF,20060722,Foil,Intermediate,
8,5,4,Kym Beardsell,Nick Flood,15,10,20060722IF,20060722,Foil,Intermediate,
8,4,5,Nick Flood,Kym Beardsell,10,15,20060722IF,20060722,Foil,Intermediate,
4,3,2,Jonathan Mackenzie,Steve McClure,15,,20060722IF,20060722,Foil,Intermediate,
4,2,3,Steve McClure,Jonathan Mackenzie,,15,20060722IF,20060722,Foil,Intermediate,
8,3,6,Jonathan Mackenzie,Jane Mcenary,6,15,20060722IF,20060722,Foil,Intermediate,
8,6,3,Jane Mcenary,Jonathan Mackenzie,15,6,20060722IF,20060722,Foil,Intermediate,
2,1,2,Bruce Dawson,Shayne Pay,4,10,20060722VE,20060722,Epee,Veterans,
2,2,1,Shayne Pay,Bruce Dawson,10,4,20060722VE,20060722,Epee,Veterans,
4,3,2,Paul Bachman,Shayne Pay,10,4,20060722VE,20060722,Epee,Veterans,
4,2,3,Shayne Pay,Paul Bachman,4,10,20060722VE,20060722,Epee,Veterans,
2,1,2,Beecher Carter,Tim Gibson,4,10,20060806U15MF,20060806,Foil,U15,Mens
2,2,1,Tim Gibson,Beecher Carter,10,4,20060806U15MF,20060806,Foil,U15,Mens
4,1,4,Beecher Carter,Michael Dzodzos,0,10,20060806U15MF,20060806,Foil,U15,Mens
4,4,1,Michael Dzodzos,Beecher Carter,10,0,20060806U15MF,20060806,Foil,U15,Mens
8,1,8,Beecher Carter,Brett Goss,1,10,20060806U15MF,20060806,Foil,U15,Mens
8,8,1,Brett Goss,Beecher Carter,10,1,20060806U15MF,20060806,Foil,U15,Mens
16,1,16,Beecher Carter,Alex Field,1,10,20060806U15MF,20060806,Foil,U15,Mens
16,16,1,Alex Field,Beecher Carter,10,1,20060806U15MF,20060806,Foil,U15,Mens
32,17,16,Jaye Blencowe,Alex Field,10,3,20060806U15MF,20060806,Foil,U15,Mens
32,16,17,Alex Field,Jaye Blencowe,3,10,20060806U15MF,20060806,Foil,U15,Mens
16,9,8,Brett Goss,Harry Marlow,5,10,20060806U15MF,20060806,Foil,U15,Mens
16,8,9,Harry Marlow,Brett Goss,10,5,20060806U15MF,20060806,Foil,U15,Mens
8,5,4,Scott Haselhoff,Michael Dzodzos,10,2,20060806U15MF,20060806,Foil,U15,Mens
8,4,5,Michael Dzodzos,Scott Haselhoff,2,10,20060806U15MF,20060806,Foil,U15,Mens
16,5,12,Jacob Cescato,Scott Haselhoff,10,7,20060806U15MF,20060806,Foil,U15,Mens
16,12,5,Scott Haselhoff,Jacob Cescato,7,10,20060806U15MF,20060806,Foil,U15,Mens
16,13,4,Michael Dzodzos,Theo Constantopolous,7,10,20060806U15MF,20060806,Foil,U15,Mens
16,4,13,Theo Constantopolous,Michael Dzodzos,10,7,20060806U15MF,20060806,Foil,U15,Mens
4,3,2,Jonathan Mackenzie,Tim Gibson,10,8,20060806U15MF,20060806,Foil,U15,Mens
4,2,3,Tim Gibson,Jonathan Mackenzie,8,10,20060806U15MF,20060806,Foil,U15,Mens
8,3,6,Jonathan Mackenzie,Bjorn Vatzlavik,0,10,20060806U15MF,20060806,Foil,U15,Mens
8,6,3,Bjorn Vatzlavik,Jonathan Mackenzie,10,0,20060806U15MF,20060806,Foil,U15,Mens
16,3,14,Jonathan Mackenzie,Mackenzie Lesue,0,10,20060806U15MF,20060806,Foil,U15,Mens
16,14,3,Mackenzie Lesue,Jonathan Mackenzie,10,0,20060806U15MF,20060806,Foil,U15,Mens
32,19,14,Jamie Marr,Mackenzie Lesue,10,0,20060806U15MF,20060806,Foil,U15,Mens
32,14,19,Mackenzie Lesue,Jamie Marr,0,10,20060806U15MF,20060806,Foil,U15,Mens
16,11,6,Bjorn Vatzlavik,Jackson Michael,5,10,20060806U15MF,20060806,Foil,U15,Mens
16,6,11,Jackson Michael,Bjorn Vatzlavik,10,5,20060806U15MF,20060806,Foil,U15,Mens
8,7,2,Jordan Yeomans,Tim Gibson,10,3,20060806U15MF,20060806,Foil,U15,Mens
8,2,7,Tim Gibson,Jordan Yeomans,3,10,20060806U15MF,20060806,Foil,U15,Mens
16,7,10,Jordan Yeomans,Ega Mosel,1,10,20060806U15MF,20060806,Foil,U15,Mens
16,10,7,Ega Mosel,Jordan Yeomans,10,1,20060806U15MF,20060806,Foil,U15,Mens
16,15,2,Karl Vatzlavik,Tim Gibson,10,1,20060806U15MF,20060806,Foil,U15,Mens
16,2,15,Tim Gibson,Karl Vatzlavik,1,10,20060806U15MF,20060806,Foil,U15,Mens
32,15,18,Karl Vatzlavik,Joshua Charvetto,9,10,20060806U15MF,20060806,Foil,U15,Mens
32,18,15,Joshua Charvetto,Karl Vatzlavik,10,9,20060806U15MF,20060806,Foil,U15,Mens
2,1,2,Chris Carter,Luke Edwards,13,15,20060806U20MF,20060806,Foil,U20,Mens
2,2,1,Luke Edwards,Chris Carter,15,13,20060806U20MF,20060806,Foil,U20,Mens
4,1,4,Chris Carter,Chris Kalnins,7,15,20060806U20MF,20060806,Foil,U20,Mens
4,4,1,Chris Kalnins,Chris Carter,15,7,20060806U20MF,20060806,Foil,U20,Mens
8,1,8,Chris Carter,Yuan Kang,7,15,20060806U20MF,20060806,Foil,U20,Mens
8,8,1,Yuan Kang,Chris Carter,15,7,20060806U20MF,20060806,Foil,U20,Mens
8,5,4,Chris Kalnins,Beecher Carter,10,15,20060806U20MF,20060806,Foil,U20,Mens
8,4,5,Beecher Carter,Chris Kalnins,15,10,20060806U20MF,20060806,Foil,U20,Mens
4,3,2,Luke Edwards,Kristian Radford,8,15,20060806U20MF,20060806,Foil,U20,Mens
4,2,3,Kristian Radford,Luke Edwards,15,8,20060806U20MF,20060806,Foil,U20,Mens
8,3,6,Luke Edwards,Alex Lovell,6,15,20060806U20MF,20060806,Foil,U20,Mens
8,6,3,Alex Lovell,Luke Edwards,15,6,20060806U20MF,20060806,Foil,U20,Mens
8,7,2,Jordan Yeomans,Kristian Radford,15,8,20060806U20MF,20060806,Foil,U20,Mens
